persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_VERB,pos_prop_DET,pos_prop_NOUN,pos_prop_ADP,pos_prop_ADJ,pos_prop_PRON,pos_prop_SCONJ,pos_prop_NUM,pos_prop_AUX,pos_prop_PUNCT,pos_prop_ADV,pos_prop_CCONJ,pos_prop_PART,pos_prop_SYM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ,pos_prop_X
create,0.8500011121785199,0.8536284497151008,True,236.0,0.8936781609195402,5.507183908045977,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01263537906137184,0.0,0.0,0.0,0.0,0.0,0.0074458483754512635,0.010153429602888087,0.0,0.020114942528735632,33.460445859872635,14.16414922656961,16.084390811093357,18.143403093721567,17.93928571428571,18.02917197452228,65.26296633303002,9.607142857142858,5.977707006369426,6.0,3.0347477828046165,22.428571428571427,22.5,5.301135804365564,1.7802547770700636,1.0,0.975557295600557,628,376,0.5987261146496815,3833,28,15.227612167509342,4104572.5548160146,5897.374360367837,0.03017241379310345,0.13936781609195403,0.06896551724137931,0.2629310344827586,0.125,0.10775862068965517,0.022988505747126436,0.022988505747126436,,0.028735632183908046,0.08764367816091954,0.03735632183908046,0.02586206896551724,0.021551724137931036,,2.621072631648343,0.43904687389495434,0.48318707365581437,0.08493854241075922,20,5,0.01867816091954023,100,,
explain,0.8510128962142127,0.8324572775099013,False,279.0,0.922962962962963,5.275555555555556,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33157894736842103,0.27799043062200957,0.21818181818181817,0.19617224880382775,0.1258373205741627,0.1,0.011961722488038277,0.00861244019138756,0.011483253588516746,0.0,45.10776527331191,12.296049451158666,14.603734679783177,16.103426100454595,15.85035979598625,15.972926045016074,60.99811509036478,8.482758620689655,5.638263665594855,5.0,2.8818116077736766,21.448275862068964,22.0,5.822585081160119,1.6543408360128617,1.0,0.8809189149034494,622,258,0.41479099678456594,3561,29,16.476258066018556,14306979.685077121,21195.52545937351,0.06962962962962962,0.12148148148148148,0.0874074074074074,0.23555555555555555,0.13185185185185186,0.09925925925925926,0.044444444444444446,0.035555555555555556,,0.037037037037037035,0.07555555555555556,0.023703703703703703,0.022222222222222223,0.016296296296296295,,2.848080377949805,0.5765845000566546,0.4745278613050107,0.06411487242289038,18,2,,100,,
human,0.7530912574260465,0.6995706876118978,True,315.0,0.834850455136541,4.128738621586476,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579778830963665,0.030279094260136915,0.02132701421800948,0.036410923276983094,67.53760542168676,8.994066265060244,10.9516,11.914457831325302,10.629442771084335,9.844518072289155,45.75,5.1875,4.603915662650603,4.0,2.5568328662899,20.75,19.0,9.233092656309694,1.3975903614457832,1.0,0.7208555665727397,664,329,0.4954819277108434,3175,32,23.157333426336514,11405179443.732685,14831182.631641984,0.10793237971391417,0.10663198959687907,0.09752925877763328,0.18205461638491546,0.07932379713914174,0.044213263979193757,0.06762028608582575,0.010403120936280884,0.009102730819245773,0.04811443433029909,0.11963589076723016,0.035110533159947985,0.02990897269180754,0.02600780234070221,0.002600780234070221,2.7528918341734254,0.594000435918522,0.4611001128453652,0.06684197817762759,14,1,0.033810143042912875,29,,
continue,0.8560025294621786,0.843434500694275,True,238.0,0.9074675324675324,5.25,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376158940397351,0.02966887417218543,0.02966887417218543,0.02966887417218543,0.0,0.0,0.007947019867549669,0.020132450331125828,0.028609271523178808,0.022727272727272728,39.579897567221536,14.152682458386682,15.369462572615685,17.439948783610756,17.88162612035851,16.014647887323935,62.61395646606914,9.5,5.605633802816901,5.0,2.9418250215553132,25.818181818181817,25.0,8.568633940325949,1.6672535211267605,1.0,0.9532292368473385,568,332,0.5845070422535211,3234,22,13.749100339537755,935746.9249163402,1519.069683305747,0.04220779220779221,0.13636363636363635,0.0698051948051948,0.26136363636363635,0.1461038961038961,0.09090909090909091,0.045454545454545456,0.02922077922077922,0.0016233766233766235,0.022727272727272728,0.07305194805194805,0.01948051948051948,0.024350649350649352,0.021103896103896104,,2.681519187322082,0.3776071862681329,0.4911986079572591,0.04987894586501616,22,6,0.016233766233766232,29,,
create,0.7583209165820369,0.7542146077522864,True,291.0,0.8627717391304348,4.888586956521739,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020927467300832343,0.0,0.0,0.0,0.0,0.0,0.007134363852556481,0.019024970273483946,0.016171224732461357,0.017663043478260868,48.49660211267607,12.164504247708475,14.296647515009731,15.826536999776437,15.712498323272968,15.02672926447574,58.03269617706238,8.035714285714286,5.463223787167449,5.0,2.95211808500117,22.821428571428573,19.5,10.302751267184382,1.597809076682316,1.0,0.8860216269853062,639,374,0.5852895148669797,3598,28,17.82189892657817,54948059.626906134,74657.6897104703,0.04891304347826087,0.13179347826086957,0.07201086956521739,0.21603260869565216,0.11684782608695653,0.07608695652173914,0.05570652173913043,0.024456521739130436,0.001358695652173913,0.035326086956521736,0.11820652173913043,0.03125,0.025815217391304348,0.028532608695652172,,2.684856488188113,0.4296678212048959,0.47564157561048936,0.07731253260355124,19,3,0.017663043478260868,29,,
explain,0.7527626542484059,0.7244559598691536,True,300.0,0.8819444444444444,4.891666666666667,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13798076923076924,0.10600961538461538,0.10600961538461538,0.10600961538461538,0.10600961538461538,0.06057692307692308,0.0057692307692307696,0.03317307692307692,0.012259615384615384,0.008333333333333333,47.52401886792455,11.14497035040431,13.25671669890799,14.186810422282122,13.108969002695417,14.347106918238989,54.80664869721473,6.6571428571428575,5.404088050314465,5.0,2.939416943390289,18.17142857142857,17.0,8.41931695324411,1.6650943396226414,1.0,0.9380706601461745,636,299,0.470125786163522,3522,35,19.259388825744587,231337635.2344931,321302.2711590182,0.07083333333333333,0.12916666666666668,0.09166666666666666,0.2125,0.1111111111111111,0.07361111111111111,0.06388888888888888,0.013888888888888888,0.002777777777777778,0.04583333333333333,0.1111111111111111,0.019444444444444445,0.03333333333333333,0.016666666666666666,,2.5034078349497877,0.813908400647441,0.4538467121361902,0.10248992956579506,19,2,,29,0.004166666666666667,
human,0.6243673790570187,0.587289628572762,True,488.0,0.875,3.7735042735042734,936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02214022140221402,0.0,0.0,0.0,0.0,0.0,0.006918819188191882,0.006918819188191882,0.0,0.002136752136752137,86.77672740678327,5.426562039182645,8.058908269544373,8.609269012007585,6.880125868969877,7.089801980198022,28.948915104276384,2.021276595744681,4.185643564356436,4.0,2.048953326540107,17.19148936170213,14.0,12.119332714360812,1.2128712871287128,1.0,0.5234431638766852,808,348,0.4306930693069307,3532,47,30.239450093594613,13577703212422.213,14506093175.664757,0.03632478632478633,0.1346153846153846,0.08226495726495726,0.1623931623931624,0.08974358974358974,0.0405982905982906,0.1282051282051282,0.019230769230769232,0.00641025641025641,0.053418803418803416,0.11752136752136752,0.05876068376068376,0.042735042735042736,0.02564102564102564,0.0010683760683760685,2.419098236598527,0.7686600208125519,0.4497602031209767,0.08114854968533153,17,6,,15,0.0010683760683760685,
continue,0.7876011419296265,0.7986837228139242,True,249.0,0.8719879518072289,4.864457831325301,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0071146245059288534,0.012648221343873518,0.014229249011857707,0.015060240963855422,53.40980769230771,11.399358974358979,13.579138443065101,14.94871794871795,15.141282051282055,14.495726495726498,54.80769230769231,7.269230769230769,5.3760683760683765,5.0,2.7197489066056875,22.5,22.5,7.737272427372879,1.5435897435897437,1.0,0.8484661490293247,585,319,0.5452991452991452,3230,26,15.174842899295239,3893592.8427671418,5863.8446427215995,0.06927710843373494,0.1144578313253012,0.061746987951807226,0.21536144578313254,0.11144578313253012,0.08283132530120482,0.0783132530120482,0.025602409638554216,0.007530120481927711,0.03162650602409638,0.10240963855421686,0.03463855421686747,0.030120481927710843,0.02108433734939759,,2.7153680411531402,0.548012818653121,0.4711473936002033,0.07562134468555372,17,8,0.01355421686746988,15,,
create,0.8300006598234176,0.8167114822488082,True,235.0,0.8671328671328671,4.944055944055944,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03285024154589372,0.0,0.0,0.0,0.0,0.0,0.007971014492753623,0.01352657004830918,0.017391304347826087,0.016783216783216783,46.75268577494694,14.16744313011829,14.348710955821954,17.121140430694574,19.337380952380954,15.43783439490446,63.34425235062177,10.0,5.480891719745223,5.0,2.7060826449443516,29.904761904761905,27.0,11.915994700620482,1.53343949044586,1.0,0.825834619997855,628,400,0.6369426751592356,3535,21,14.51867205427477,2020129.2536278088,2825.355599479453,0.07972027972027972,0.13286713286713286,0.05454545454545454,0.23216783216783216,0.11468531468531469,0.07552447552447553,0.05454545454545454,0.016783216783216783,0.006993006993006993,0.019580419580419582,0.1076923076923077,0.04055944055944056,0.025174825174825177,0.023776223776223775,,2.913659135992615,0.5258842199887189,0.4911560164191964,0.0469624087125399,16,5,0.015384615384615385,15,,
explain,0.7739590785720132,0.7644799035042524,True,345.0,0.8861892583120204,4.578005115089514,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08668076109936575,0.05520319473807846,0.02255109231853418,0.02255109231853418,0.02255109231853418,0.02255109231853418,0.007047216349541931,0.01644350481559784,0.021141649048625793,0.016624040920716114,63.148676470588256,9.602580308719233,11.892052765847286,12.833124739257407,12.333987484355447,11.980652482269505,46.6927409261577,5.382352941176471,4.967375886524823,4.0,2.631034002543317,20.735294117647058,21.0,6.4866778569139045,1.449645390070922,1.0,0.7704308561052264,705,313,0.44397163120567373,3580,34,20.7936295103392,1072898294.875961,1371992.7044449628,0.06905370843989769,0.14066496163682865,0.08439897698209718,0.1969309462915601,0.11253196930946291,0.04859335038363171,0.08695652173913043,0.029411764705882353,0.0012787723785166241,0.03324808184143223,0.09335038363171355,0.030690537084398978,0.0319693094629156,0.02557544757033248,,2.689319330490612,0.4524507494437183,0.4887834684584566,0.06674248639464368,27,4,0.015345268542199489,15,,
human,0.7231170618534088,0.7450495834151903,True,223.0,0.8442776735459663,4.302063789868668,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04312865497076023,0.04312865497076023,0.0,0.0,0.0,0.0,0.02046783625730994,0.014619883040935672,0.024853801169590642,0.0300187617260788,66.57513377926423,8.368695652173916,10.644714898841764,10.989966555183948,10.013914715719064,10.738173913043479,44.4314381270903,4.730769230769231,4.797826086956522,4.0,2.6482963457611093,17.692307692307693,17.0,6.718340172584015,1.4456521739130435,1.0,0.7512906349392677,460,220,0.4782608695652174,2293,26,15.887428055027595,7940033.521196714,14896.873398117661,0.09568480300187618,0.13883677298311445,0.07692307692307693,0.17073170731707318,0.0825515947467167,0.03564727954971857,0.07879924953095685,0.013133208255159476,0.01125703564727955,0.05628517823639775,0.11632270168855535,0.024390243902439025,0.028142589118198873,0.04127579737335835,,2.644214661293184,0.5559288659693488,0.4784778615733968,0.07464442569118532,8,0,0.0300187617260788,14,,
continue,0.8343735960396853,0.8281472552390325,True,247.0,0.9179487179487179,4.871794871794871,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013325436778205508,0.011548711874444773,0.0,0.0,56.298586139261204,11.153050016345212,12.356017616173464,13.763452108532201,14.818450474011115,13.735037593984963,54.89735207584178,7.3478260869565215,5.2406015037593985,5.0,2.737652734613374,23.130434782608695,22.0,6.201713282396328,1.5018796992481203,1.0,0.8440393840149466,532,308,0.5789473684210527,2850,23,13.296480461136504,595097.4550624106,1017.2606069442916,0.06324786324786325,0.1452991452991453,0.08376068376068375,0.20854700854700856,0.12478632478632479,0.06324786324786325,0.05641025641025641,0.018803418803418803,0.015384615384615385,0.042735042735042736,0.07521367521367521,0.05128205128205128,0.022222222222222223,0.02905982905982906,,2.685891906297648,0.5146207287270715,0.4778472424390275,0.05139917674455626,19,5,,14,,
create,0.803554672261943,0.8127874108878049,True,235.0,0.9070945945945946,5.363175675675675,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675310642895732,0.0,0.0,0.0,40.3306898843027,13.151174953095687,15.191429946987853,16.913352095059413,17.165367417135712,17.18739212007505,61.79557535959975,8.791666666666666,5.836772983114447,5.0,3.233501708857409,22.208333333333332,23.5,7.842082879496294,1.701688555347092,1.0,1.015423718894438,533,324,0.6078799249530957,3175,24,13.28275251967667,586983.8112718348,991.5267082294506,0.05405405405405406,0.12162162162162163,0.06925675675675676,0.22804054054054054,0.10472972972972973,0.10135135135135136,0.04560810810810811,0.02702702702702703,0.0016891891891891893,0.057432432432432436,0.0929054054054054,0.0472972972972973,0.028716216216216218,0.02027027027027027,,2.7003379878059213,0.4649752959634497,0.4639432551983724,0.061441571045737636,27,6,,14,,
explain,0.8142317777330225,0.818202637490772,True,245.0,0.9170896785109983,5.125211505922166,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01968503937007874,0.01968503937007874,0.0,0.0,0.0,0.0,0.011811023622047244,0.011811023622047244,0.0,0.0,45.540870380944625,12.664336405905868,14.175741079098877,15.723598988498248,16.30496777877478,15.566078799249535,59.759278897136795,8.478260869565217,5.551594746716698,5.0,2.8705109809369684,23.17391304347826,23.0,7.539185597310855,1.6285178236397748,1.0,0.8902710857683256,533,267,0.50093808630394,3029,23,13.38148079140295,647892.969652503,1096.2656000888376,0.10490693739424704,0.11844331641285956,0.06260575296108291,0.21996615905245348,0.13028764805414553,0.05414551607445008,0.05583756345177665,0.015228426395939087,0.01015228426395939,0.047377326565143825,0.07614213197969544,0.032148900169204735,0.030456852791878174,0.04230118443316413,,2.791386745778433,0.37233447263926206,0.4702179930532778,0.06244890389459056,16,2,,14,,
human,0.7546080748240153,0.7297498108819127,True,336.0,0.8566433566433567,4.364801864801865,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011170688114387846,0.0,0.0,0.0,0.0,0.0,0.003127792672028597,0.007819481680071492,0.0,0.0011655011655011655,65.26630025680124,9.511802022309606,10.96692322722173,12.116026001123506,12.494595939330715,11.72163710777626,48.57110183773373,5.823529411764706,4.914051841746248,4.0,2.5922503000383914,21.558823529411764,21.0,10.92000640074847,1.4147339699863575,1.0,0.7293504493259658,733,371,0.5061391541609823,3745,34,25.336521476060742,100811822867.7879,117496297.04870385,0.13403263403263405,0.09906759906759907,0.07575757575757576,0.18997668997668998,0.11305361305361306,0.047785547785547784,0.03263403263403263,0.017482517482517484,0.016317016317016316,0.055944055944055944,0.13286713286713286,0.03146853146853147,0.029137529137529136,0.024475524475524476,,2.8586687269934092,0.8075518950547366,0.4619969767393734,0.07127220807447651,17,5,,28,,
continue,0.8477919508110393,0.8491063089597792,True,249.0,0.8864696734059098,4.937791601866252,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007240547063555913,0.0,0.0,0.013996889580093312,50.87953809057345,12.394952904830085,13.915783698773748,15.719357998643659,16.467481727074073,14.672235701906416,56.80272775224172,7.956521739130435,5.383015597920277,5.0,2.8596134656745007,25.08695652173913,24.0,6.864610210779322,1.5424610051993068,1.0,0.886261113598962,577,350,0.6065857885615251,3175,23,15.288962297203534,4364273.505985849,6787.361595623403,0.049766718506998445,0.12597200622083982,0.06220839813374806,0.2161741835147745,0.1150855365474339,0.08864696734059098,0.05287713841368585,0.02177293934681182,0.003110419906687403,0.04665629860031104,0.09797822706065319,0.05132192846034215,0.03421461897356143,0.02021772939346812,,2.8391151530323087,0.30397412954162295,0.4421977408893066,0.06618915813951988,28,7,0.013996889580093312,28,,
create,0.7940584952011704,0.7801773139963979,True,260.0,0.8857142857142857,5.530612244897959,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007028753993610224,0.0,0.0,0.02585034013605442,31.5883135951662,15.431761933534748,16.551014706926132,18.930368580060424,20.162492447129907,18.477643504531724,66.96338368580061,10.72,6.019637462235649,6.0,3.226295077792688,26.48,27.0,9.304278585683042,1.7537764350453173,1.0,1.0478474258995583,662,398,0.6012084592145015,4065,25,15.781063190846126,7138856.6671778485,9712.730159425644,0.058503401360544216,0.11564625850340136,0.047619047619047616,0.26258503401360545,0.10748299319727891,0.08707482993197278,0.027210884353741496,0.024489795918367346,0.009523809523809525,0.044897959183673466,0.08843537414965986,0.047619047619047616,0.029931972789115645,0.0326530612244898,,2.876299458622751,0.6615836433027719,0.4681173080546025,0.06635579639186089,21,7,0.0163265306122449,28,,
explain,0.8229146003723145,0.8307740887006124,True,320.0,0.9107806691449815,5.034696406443619,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06090947017104714,0.037129745515227366,0.02190237797246558,0.0,0.0,0.0,0.025031289111389236,0.014184397163120567,0.010638297872340425,0.0,52.24163646828106,11.663219218963167,13.07526853051968,14.45581514324693,15.571501534788545,14.802564802182808,57.69479024556617,7.96875,5.4242837653478855,5.0,2.7305176809982274,22.90625,23.0,6.385331701446684,1.5525238744884038,1.0,0.8432606037773507,733,320,0.43656207366984995,4063,32,19.003169327309774,179048867.1365183,221869.72383707348,0.13135068153655513,0.10532837670384139,0.058240396530359353,0.22676579925650558,0.14622057001239158,0.05452292441140025,0.026022304832713755,0.01858736059479554,0.009913258983890954,0.04708798017348203,0.08178438661710037,0.03345724907063197,0.03345724907063197,0.026022304832713755,0.0012391573729863693,2.7725037623213016,0.5889263784779146,0.5062227863810995,0.06363814144639493,17,3,,28,,
human,0.7654789239168167,0.7215064764022827,True,361.0,0.8662857142857143,4.385142857142857,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01392515230635335,0.01392515230635335,0.01392515230635335,0.0,0.0,0.0,0.02349869451697128,0.017406440382941687,0.0,0.001142857142857143,56.95992146596859,11.859351868568336,12.909472586513996,14.988192814587473,14.558788138653192,11.560575916230366,51.08304748149486,6.517241379310345,4.8442408376963355,4.0,2.5721180842604023,26.344827586206897,26.0,11.02747622381591,1.455497382198953,1.0,0.8069453998043478,764,366,0.4790575916230366,3837,29,23.648230538751605,18633568306.96647,21295506.636533108,0.08914285714285715,0.128,0.09257142857142857,0.19885714285714284,0.09142857142857143,0.07542857142857143,0.037714285714285714,0.026285714285714287,0.025142857142857144,0.03542857142857143,0.09942857142857142,0.02857142857142857,0.027428571428571427,0.03542857142857143,0.009142857142857144,3.217170763856075,0.9255043818810095,0.43725547652959584,0.04545722175130326,20,2,,10,,
