persona,entropy,perplexity,per_word_perplexity,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_ADV,pos_prop_AUX,pos_prop_VERB,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_ADP,pos_prop_ADJ,pos_prop_NOUN,pos_prop_DET,pos_prop_PROPN,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,connectives,connectives_cap,pos_prop_SPACE,file
create,13.077885392095816,478248.3284203248,521.5357998040619,21.09446704213599,19.6980875748503,17.833180683606166,22.191866267465073,19.673844810379244,22.954251497005995,61.10840818363273,7.604166666666667,0.05888767720828789,0.04362050163576881,0.0861504907306434,0.08942202835332606,0.018538713195201745,0.10141766630316248,0.10141766630316248,0.23773173391494,0.15376226826608505,0.004362050163576881,0.03489640130861505,0.011995637949836423,0.011995637949836423,0.0010905125408942203,0.025081788440567066,2.9308887230027287,0.652988449949827,0.4410357334997564,0.07892706734668814,0.6811706189145433,0.6678888881983964,6.880239520958084,5.0,4.513721455712067,17.395833333333332,16.5,5.6852865045562035,2.415568862275449,2.0,1.7271337943140304,835,373,0.4467065868263473,5827,48,True,403.0,0.8865866957470011,6.354416575790622,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06685783277995774,0.03350437669785693,0.018412315122245698,0.018412315122245698,0.0,0.0,0.008149713250830063,0.004225777241171144,0.007696951403561726,0.06761177753544166,25,6,0.019629225736095966,15
explain,12.904779583596135,402230.09665619564,445.93137101573797,27.739912819939633,18.60927607101095,17.29875374220249,20.95167428510684,18.151157648559582,20.84889975550122,55.92441798660572,6.782608695652174,0.05543237250554324,0.04656319290465632,0.06097560975609756,0.09312638580931264,0.022172949002217297,0.1286031042128603,0.09866962305986696,0.23392461197339245,0.1197339246119734,0.04988913525498891,0.03325942350332594,0.011086474501108648,0.013303769401330377,,0.019955654101995565,3.062265396933973,0.9100330460913193,0.502199473629881,0.06146975468872734,0.6861499551269743,0.6723792935636911,6.515892420537897,5.0,4.226805454511108,17.782608695652176,18.0,5.602456927945953,2.3105134474327627,2.0,1.6975206947156405,818,316,0.3863080684596577,5414,46,False,381.0,0.8824833702882483,6.0022172949002215,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439181569196069,0.189785725793459,0.1675527630095054,0.10987594651200258,0.08667633317222491,0.08667633317222491,0.014499758337361043,0.014499758337361043,0.014177541485419687,0.07095343680709534,26,0,0.013303769401330377,15
human,13.79495131677718,979650.6590874508,924.1987349881612,22.005890464933003,20.608505773605554,18.812212114939307,22.856094681371843,18.377084113226026,19.567508854781575,57.61249172113918,7.634146341463414,0.05377358490566038,0.016981132075471698,0.04433962264150943,0.16037735849056603,0.0047169811320754715,0.12169811320754717,0.07547169811320754,0.1877358490566038,0.11226415094339623,0.12452830188679245,0.0330188679245283,0.005660377358490566,0.035849056603773584,0.008490566037735849,0.01509433962264151,3.4473568561796823,1.4117409831841663,0.4628025272354175,0.07812992433882672,0.4320661298232153,0.4407293621259622,6.258559622195986,5.0,4.052543831057665,20.658536585365855,22.0,9.694377943533878,2.384887839433294,2.0,1.7400506731567285,847,331,0.3907910271546635,5514,41,True,346.0,0.7613207547169811,5.2018867924528305,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743162527507074,0.04133920150895945,0.03159383841559258,0.03159383841559258,0.03159383841559258,0.03159383841559258,0.026406790317510215,0.03300848789688777,0.020748192392329456,0.11226415094339623,15,5,,14
continue,12.984446548245796,435585.5723849696,479.1920488283494,6.263451901749761,22.42034526229129,18.740777278460776,24.015323265327126,21.755998096169186,25.448174123337363,64.5123105816975,8.25531914893617,0.056105610561056105,0.047304730473047306,0.08030803080308031,0.08800880088008801,0.0165016501650165,0.1034103410341034,0.1111111111111111,0.2299229922992299,0.1331133113311331,0.0231023102310231,0.030803080308030802,0.0187018701870187,0.006600660066006601,0.014301430143014302,0.028602860286028604,2.7360751685159523,1.0177686484939432,0.47283167532212733,0.054671322014920504,0.5625296527438838,0.5400830657117897,7.301088270858525,6.0,4.928267674746318,17.595744680851062,17.0,10.377265606445997,2.6396614268440146,2.0,1.9623478476587741,827,405,0.48972188633615477,6120,47,True,378.0,0.8932893289328933,6.732673267326732,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035321366531558,0.059640995946728434,0.059640995946728434,0.041401273885350316,0.026635784597568036,0.026635784597568036,0.003039953676896352,0.009988419224088014,0.014331210191082803,0.1331133113311331,13,3,0.0121012101210121,14
create,13.657505079824741,853845.1044730479,895.0158327809727,22.06745644599303,19.21493233335737,17.659465102088795,21.86583014831374,19.11036777962068,22.287255594817427,61.0249993990529,7.571428571428571,0.06708595387840671,0.04612159329140461,0.0870020964360587,0.11006289308176101,0.014675052410901468,0.09748427672955975,0.1090146750524109,0.20440251572327045,0.14779874213836477,0.025157232704402517,0.03878406708595388,0.008385744234800839,0.0010482180293501049,0.008385744234800839,0.03459119496855346,3.1168638799963357,0.7059982288483446,0.4276941310148821,0.08172896439516808,0.5808970392681658,0.6158647335907246,6.767962308598351,6.0,4.13199310143838,17.3265306122449,16.0,5.504683553536306,2.3769140164899882,2.0,1.576247244751911,849,391,0.46054181389870436,5851,49,True,398.0,0.8888888888888888,6.133123689727463,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403940886699508,0.023884161815196297,0.01522615315718764,0.01522615315718764,0.01522615315718764,0.01522615315718764,0.0044782803403493054,0.008956560680698611,0.009553664726078518,0.07127882599580712,21,5,,14
explain,11.03132397692027,61779.32106918929,85.56692668862783,25.5655529953917,19.052325652841784,17.613555460941566,21.26488479262673,17.917050691244242,20.119569892473113,57.156067588325655,7.171428571428572,0.05817174515235457,0.045706371191135735,0.07617728531855955,0.09833795013850416,0.018005540166204988,0.13573407202216067,0.09279778393351801,0.203601108033241,0.1149584487534626,0.060941828254847646,0.03462603878116344,0.012465373961218837,0.0013850415512465374,,0.027700831024930747,3.145750122724871,0.9163653001802621,0.5170622426632365,0.0846301165806759,0.6693662704680773,0.6626701309825435,6.379416282642089,5.0,4.130602917014072,18.6,18.0,6.005711567214282,2.3210445468509984,2.0,1.6159257759015266,651,271,0.4162826420890937,4223,35,True,308.0,0.8808864265927978,5.850415512465374,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10586050350804788,0.08378043747420554,0.0730499380932728,0.05695418902187371,0.0,0.0,0.008047874535699545,0.01650846058605035,0.012381345439537762,0.09418282548476455,15,3,0.019390581717451522,14
human,7.026159385826547,1125.698922104255,1.9888673535410866,3.934090909090912,23.68192558496356,19.78447435784618,24.3987725354814,22.044436133486762,23.651223628691977,67.1150747986191,9.818181818181818,0.06007067137809187,0.03180212014134275,0.038869257950530034,0.13427561837455831,0.00530035335689046,0.127208480565371,0.12014134275618374,0.21201413427561838,0.09717314487632508,0.045936395759717315,0.028268551236749116,0.007067137809187279,0.053003533568904596,0.019434628975265017,0.012367491166077738,3.569210680859163,1.3737035507532513,0.45053205141564184,0.056759321082568995,0.48306039720773697,0.4570114342495799,6.943037974683544,6.0,4.952402567709005,21.545454545454547,21.0,11.551179682877232,2.6160337552742616,2.0,2.097878244718284,474,247,0.5210970464135021,3381,22,True,184.0,0.773851590106007,5.977031802120141,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491931285788652,0.007808433107756377,0.0,0.0,0.0,0.0,0.011452368558042686,0.014315460697553357,0.01717855283706403,0.09363957597173145,15,4,0.007067137809187279,28
continue,13.061813769365862,470623.53721956344,581.7349038560735,18.571495969589932,20.258405712620227,17.441320377274085,22.377149519090647,19.434998542698928,23.615342465753425,59.641503934712915,6.851063829787234,0.06056860321384425,0.05315203955500618,0.08281829419035847,0.09641532756489493,0.013597033374536464,0.1260815822002472,0.07663782447466007,0.2558714462299135,0.12855377008652658,0.011124845488257108,0.038318912237330034,0.024721878862793572,0.004944375772558714,0.003708281829419036,0.023485784919653894,2.8872416150300824,0.7218771975706731,0.4652794853792954,0.07987194128087514,0.6675826573501462,0.6914510010431211,7.027397260273973,6.0,4.746657375400562,15.53191489361702,15.0,4.721391175390446,2.5246575342465754,2.0,1.9359809252653242,730,338,0.46301369863013697,5209,47,True,355.0,0.8949320148331273,6.438813349814586,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473719676549865,0.049359838274932614,0.049359838274932614,0.018194070080862535,0.0,0.0,0.006738544474393531,0.006064690026954178,0.01566711590296496,0.04449938195302843,22,2,,28
create,10.651844214360931,42270.478532928726,52.05723957257232,18.393916227417208,20.189748327314465,17.169929035352578,22.192447019960248,19.14675904929873,23.58013717421125,59.87069230984575,6.6938775510204085,0.05665024630541872,0.04064039408866995,0.07266009852216748,0.10098522167487685,0.013546798029556651,0.11330049261083744,0.09359605911330049,0.2770935960591133,0.13916256157635468,0.017241379310344827,0.03940886699507389,0.007389162561576354,0.008620689655172414,0.003694581280788177,0.01600985221674877,2.6766809539713434,0.8077848892516855,0.47031330825732803,0.09914432707143274,0.5234065494732931,0.5071543373088253,7.035665294924554,6.0,4.482104747343798,14.877551020408163,15.0,5.913087018143028,2.540466392318244,2.0,1.8625823340734458,729,355,0.4869684499314129,5213,49,True,324.0,0.8928571428571429,6.419950738916256,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038047138047138045,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.0,0.013468013468013467,0.006060606060606061,0.014141414141414142,0.06527093596059114,20,11,,28
explain,11.061155538364925,63650.059473274865,78.19417625709443,5.536864406779671,24.057560631289373,19.65506000874159,25.149192789401287,23.049393325128506,26.23922971114168,68.65014841091725,9.473684210526315,0.06388206388206388,0.05773955773955774,0.07371007371007371,0.10565110565110565,0.02334152334152334,0.11179361179361179,0.13636363636363635,0.23955773955773957,0.11793611793611794,0.002457002457002457,0.033169533169533166,0.012285012285012284,0.0036855036855036856,,0.018427518427518427,3.3975757048820427,0.8413584017822779,0.44247208477556205,0.07181318021456223,0.6522932245924666,0.6480952877965238,7.412654745529574,6.0,4.525976313522366,19.13157894736842,19.0,5.912391325947204,2.7276478679504814,2.0,1.9293128245673792,727,332,0.45667125171939477,5476,38,True,337.0,0.8894348894348895,6.7272727272727275,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07512493954538127,0.033854586490407866,0.02160245042721264,0.02160245042721264,0.0,0.0,0.00967273899725939,0.01031758826374335,0.012896985329679188,0.06142506142506143,23,1,,28
human,7.2646865530490015,1428.9376614050093,2.0952165123240607,15.88243335611756,18.303882867589447,16.439396014739867,18.92945938887438,16.787290415252023,18.201316270566725,50.979955601984855,6.142857142857143,0.04105571847507331,0.017595307917888565,0.026392961876832845,0.1627565982404692,0.005865102639296188,0.1158357771260997,0.07331378299120235,0.25219941348973607,0.08064516129032258,0.05278592375366569,0.021994134897360705,0.005865102639296188,0.10997067448680352,0.02346041055718475,0.002932551319648094,3.366796471187409,1.9785340720677504,0.47578390603467247,0.08328579537327938,0.4503262180628048,0.34224565069262797,6.040219378427788,4.0,5.054929567438444,19.535714285714285,16.0,16.116721890316153,2.226691042047532,1.0,2.0226732681077193,547,262,0.4789762340036563,3437,28,False,188.0,0.6598240469208211,5.042521994134898,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06927710843373494,0.06325301204819277,0.029116465863453816,0.024096385542168676,0.0,0.0,0.014056224899598393,0.02459839357429719,0.01606425702811245,0.10557184750733138,13,4,0.007331378299120235,10
continue,11.487063553526296,97446.96434243566,126.3903558267648,18.942162488674114,19.429901798635523,17.58670751300159,22.152587692095654,19.329953138998,23.01626628075253,58.56526083660671,6.928571428571429,0.05317769130998703,0.07003891050583658,0.08300907911802853,0.10246433203631647,0.014267185473411154,0.11154345006485085,0.08430609597924774,0.251621271076524,0.125810635538262,0.01297016861219196,0.042801556420233464,0.01556420233463035,0.007782101167315175,0.0025940337224383916,0.02204928664072633,2.839705544787103,0.7462269149494777,0.47304415765442054,0.08496785230012238,0.6330673549233413,0.6604179894551635,6.907380607814761,6.0,4.477968638156457,16.452380952380953,16.0,5.512766054274478,2.4240231548480464,2.0,1.6724381950034506,691,321,0.4645441389290883,4859,42,True,341.0,0.8897535667963683,6.3022049286640724,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981981981981982,0.08234234234234235,0.058018018018018015,0.058018018018018015,0.058018018018018015,0.0,0.006306306306306306,0.014054054054054054,0.016756756756756756,0.04539559014267185,16,5,,10
create,10.542542988306364,37893.8075411848,48.76937907488391,23.027086788280826,16.819416512160547,15.733345511162515,20.135936307121824,17.35363425673465,22.200751445086706,56.98723961173519,5.735849056603773,0.047619047619047616,0.036036036036036036,0.08365508365508366,0.1093951093951094,0.011583011583011582,0.0990990990990991,0.0888030888030888,0.25868725868725867,0.15315315315315314,0.029601029601029602,0.032175032175032175,0.015444015444015444,0.015444015444015444,,0.019305019305019305,2.416728797294733,0.9672024492234245,0.44755045973875157,0.0789009383558716,0.38610915639079535,0.3990093142378564,6.848265895953757,5.0,4.34978371648136,13.056603773584905,13.0,7.010544872479055,2.315028901734104,2.0,1.6214439523135449,692,351,0.5072254335260116,4824,53,True,311.0,0.8815958815958816,6.2084942084942085,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02828649138712602,0.007615593834995467,0.0,0.04118404118404118,14,7,,10
explain,10.488254007055616,35891.436451127425,49.57380725293843,19.89183014078006,19.95247444298821,17.868807799003342,21.7250502402796,18.974370904325035,21.393333333333327,56.91201397990389,7.142857142857143,0.07458563535911603,0.05662983425414365,0.06906077348066299,0.09668508287292818,0.020718232044198894,0.106353591160221,0.09116022099447514,0.24171270718232044,0.143646408839779,0.012430939226519336,0.023480662983425413,0.016574585635359115,0.008287292817679558,,0.020718232044198894,3.171453848665568,0.9166089299919771,0.4606630481713502,0.08021164447418296,0.6635747648337308,0.6516528210856698,6.59480122324159,5.0,4.436025427854695,18.685714285714287,19.0,6.751810036983432,2.3944954128440368,2.0,1.7636406706346315,654,281,0.42966360856269115,4383,35,True,315.0,0.8770718232044199,6.053867403314917,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11798762227989619,0.05869435016969455,0.044719504891195846,0.0,0.0,0.0,0.007187063286085047,0.011179876222798962,0.01736873627470553,0.06906077348066299,22,6,0.017955801104972375,10
human,12.147617832013728,188644.17205412572,215.5933394904294,18.986796184271725,20.410632815460406,19.020493110737647,24.422331691297206,19.435514083617534,22.362068965517242,63.708349122142224,8.214285714285714,0.052571428571428575,0.04,0.05714285714285714,0.12914285714285714,0.011428571428571429,0.10971428571428571,0.13257142857142856,0.24,0.11771428571428572,0.04114285714285714,0.022857142857142857,0.010285714285714285,0.014857142857142857,0.005714285714285714,0.014857142857142857,2.95883116171045,0.9480335868628417,0.4455506795986564,0.08265228306740002,0.46091428505847365,0.42796853124164047,6.770557029177719,6.0,4.0851848469175875,17.952380952380953,16.0,9.340012187593715,2.457559681697613,2.0,1.604512002551553,754,372,0.493368700265252,5226,42,True,312.0,0.8468571428571429,5.972571428571428,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014044474168199298,0.0,0.0,0.0,0.0,0.0,0.01337568968399933,0.005015883631499749,0.0030095301788998496,0.11885714285714286,17,5,,38
continue,12.621929025320298,303133.6345314194,369.67516406270653,11.637360043167433,21.817915057915062,18.140434051309363,22.723294723294725,20.775969755469752,24.21237837837838,61.67310167310168,7.761904761904762,0.05853658536585366,0.03536585365853658,0.07560975609756097,0.0975609756097561,0.00975609756097561,0.10365853658536585,0.11951219512195121,0.24024390243902438,0.1524390243902439,0.015853658536585366,0.03780487804878049,0.01097560975609756,,,0.024390243902439025,3.0264503068132322,0.7600341808702148,0.44207143322286285,0.07903054231224764,0.6392370135318942,0.6472627405077219,7.09054054054054,6.0,4.819573518165805,17.61904761904762,17.0,4.466554978804672,2.5878378378378377,2.0,2.0504747441522255,740,357,0.48243243243243245,5327,42,True,343.0,0.8841463414634146,6.496341463414634,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008613549776378996,0.0,0.0,0.0,0.0,0.0,0.007454033460327978,0.021533874440947492,0.009938711280437303,0.09390243902439024,26,7,0.018292682926829267,38
create,8.713245301166348,6082.951499495392,8.919283723600282,8.632925524491782,21.593700454124598,18.84441496102844,24.897826374498482,20.945578237291123,24.973833605220232,66.32286936202107,8.243243243243244,0.036656891495601175,0.03372434017595308,0.07624633431085044,0.10117302052785923,0.002932551319648094,0.08797653958944282,0.14809384164222875,0.26099706744868034,0.12756598240469208,0.010263929618768328,0.04398826979472141,0.005865102639296188,0.005865102639296188,,0.020527859237536656,2.668483156944255,0.7407903431350172,0.46833394630641906,0.0749589945072183,0.5815907133122286,0.6044025050742285,7.238172920065253,6.0,4.4529856460835235,16.56756756756757,17.0,6.149227771954831,2.603588907014682,2.0,1.7337792196208779,613,298,0.48613376835236544,4506,37,False,235.0,0.8592375366568915,6.607038123167156,682.0,0.0,0.0,0.0,0.0,0.0011841326228537595,0.0,0.190447996842313,0.190447996842313,0.12512334714821394,0.11012433392539965,0.11012433392539965,0.11012433392539965,0.008288928359976317,0.03848431024274719,0.033945135188474446,0.10703812316715543,12,8,0.03812316715542522,38
explain,12.81962375502811,369395.71804375725,449.93388312272504,21.760946483856713,19.76944538766271,18.746628512607405,23.1003961516695,19.759473684210526,21.88817204301075,60.57357102433504,8.026315789473685,0.07186358099878197,0.05115712545676005,0.08647990255785627,0.09378806333739342,0.023142509135200974,0.10353227771010962,0.10353227771010962,0.220462850182704,0.11936662606577345,0.015834348355663823,0.04141291108404385,0.013398294762484775,0.0060901339829476245,0.00243605359317905,0.030450669914738125,3.2185938964459813,0.8153496244299917,0.46278055994432626,0.07479134175222162,0.6508389413860198,0.6257419375081857,6.666666666666667,6.0,4.352315743342744,19.57894736842105,17.0,6.4180320764290375,2.349462365591398,2.0,1.60524165975658,744,333,0.4475806451612903,5037,38,True,354.0,0.8855054811205847,6.135200974421437,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10135605006954103,0.024687065368567455,0.0,0.0,0.0,0.0,0.014603616133518776,0.00521557719054242,0.019819193324061197,0.10962241169305725,28,5,0.01705237515225335,38
