persona,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_ADP,pos_prop_AUX,pos_prop_ADJ,pos_prop_PART,pos_prop_VERB,pos_prop_NOUN,pos_prop_ADV,pos_prop_PUNCT,pos_prop_CCONJ,pos_prop_DET,pos_prop_NUM,pos_prop_PRON,pos_prop_SCONJ,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_SYM,pos_prop_X,pos_prop_INTJ
human,15.73123296802191,6791843.521244582,12600.822859451915,0.04452690166975881,0.12244897959183673,0.059369202226345084,0.09461966604823747,0.027829313543599257,0.09276437847866419,0.24118738404452691,0.03339517625231911,0.08348794063079777,0.016697588126159554,0.09833024118738404,0.022263450834879406,0.03896103896103896,0.02040816326530612,59.133744998666344,10.29315017337957,12.432590859559816,13.494122877211701,12.288103494265137,11.630593047034765,47.84573664088201,5.6521739130434785,0.7781946808099747,0.7606697536650158,4.901840490797546,4.0,2.5975009003890737,21.26086956521739,23.0,8.891702978201195,1.49079754601227,1.0,0.7990390303985891,489,256,0.523517382413088,2448,23,True,231.0,0.8961038961038961,4.541743970315399,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02549480040254948,0.02549480040254948,0.02549480040254948,0.02549480040254948,0.0,0.0,0.008050989600805098,0.0,0.0,0.0055658627087198514,2.8142915091852387,0.6954740608698724,0.4582081805205537,0.07839241816133066,11,7,,48,0.0037105751391465678,,
continue,16.13144925989483,10134431.665675174,14730.278583830195,0.024709302325581394,0.12645348837209303,0.03343023255813953,0.11918604651162791,0.023255813953488372,0.11627906976744186,0.2805232558139535,0.036337209302325583,0.09302325581395349,0.030523255813953487,0.059593023255813955,0.0029069767441860465,0.030523255813953487,0.00872093023255814,44.752572815533995,12.311325744894543,14.20449402272536,15.579154112264257,15.96852192835621,16.197605177993527,59.336234795223746,8.10344827586207,0.8488403218133109,0.8414744116641857,5.67799352750809,5.0,2.948018014454854,21.310344827586206,20.0,7.839350115023662,1.6601941747572815,1.0,0.8873807652244545,618,289,0.46763754045307443,3586,29,True,232.0,0.8909883720930233,5.212209302325581,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05321188878235858,0.02109300095877277,0.02109300095877277,0.0,0.0,0.0,0.03691275167785235,0.011505273250239693,0.012943432406519654,0.014534883720930232,2.629481466540901,0.5041240196760508,0.48594533481101104,0.0640590918877538,18,8,0.014534883720930232,48,,,
create,13.132708521987281,505199.42029788636,607.2108417041903,0.025240384615384616,0.10576923076923077,0.026442307692307692,0.15144230769230768,0.014423076923076924,0.12980769230769232,0.28846153846153844,0.04927884615384615,0.0829326923076923,0.027644230769230768,0.04567307692307692,0.008413461538461538,0.025240384615384616,0.019230769230769232,26.396698552857515,16.52429727740986,17.421540931407684,20.13882756929115,21.859534461613926,19.72985430463576,73.3934265391219,12.703703703703704,0.8084840591137226,0.783770923614502,6.22251655629139,6.0,2.9266116788190506,27.962962962962962,20.0,39.00093207004112,1.7973509933774834,2.0,0.9615073031559314,755,466,0.6172185430463576,4783,27,True,251.0,0.9110576923076923,5.748798076923077,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036475261827374504,0.036475261827374504,0.036475261827374504,0.024196460816179127,0.0,0.0,0.025279884434814014,0.005417118093174431,0.0,0.0,2.8434919554933717,0.8806574026519015,0.4365513931735366,0.06675196271864024,24,9,,48,,,
explain,20.26784365651682,634180172.9654449,755876.2490648926,0.03218116805721097,0.12514898688915377,0.04410011918951132,0.10965435041716329,0.021454112038140644,0.11203814064362336,0.26102502979737785,0.03814064362336114,0.08104886769964244,0.02026221692491061,0.07389749702026222,0.010727056019070322,0.04052443384982122,0.028605482717520857,49.496950815494415,11.620787461773702,13.81666964889586,15.08328236493374,15.001232707150137,15.054783748361732,55.79470656764235,7.333333333333333,0.8342602167810712,0.8342509550206801,5.484927916120577,5.0,2.7567566634521907,21.194444444444443,21.0,8.793366958630568,1.6055045871559632,1.0,0.8750636604694019,763,351,0.4600262123197903,4264,36,False,327.0,0.9070321811680572,5.082240762812872,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15540944411237298,0.09165172345088662,0.04662283323371189,0.03586371787208607,0.0,0.0,0.008965929468021518,0.007770472205618649,0.0,0.0023837902264600714,2.6972726835057674,0.6980788103226478,0.4876541038620682,0.07822653326464532,24,5,,48,0.0011918951132300357,,
human,24.198325856789047,32299767105.37265,40024494.55436512,0.08798017348203221,0.11771995043370508,0.0322180916976456,0.06691449814126393,0.01734820322180917,0.09913258983890955,0.21189591078066913,0.02973977695167286,0.13878562577447337,0.02973977695167286,0.08426270136307311,0.03593556381660471,0.03965303593556382,0.007434944237918215,72.62437832607645,7.518577648766328,10.035473477838034,10.375810353168845,9.360546686018388,9.936081277213354,40.163038219642,3.9743589743589745,0.7226830556204444,0.7036672709761439,4.661828737300436,4.0,2.375554658566289,17.666666666666668,14.0,11.2644968324772,1.374455732946299,1.0,0.6893239582723535,689,347,0.5036284470246735,3335,39,True,310.0,0.838909541511772,4.132589838909541,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855547462976451,0.014566642388929352,0.005826656955571741,0.0,2.61231141400829,0.7162619518591441,0.44855977179919204,0.07905088340254991,17,4,,89,,,0.0012391573729863693
continue,16.866335657234835,21132773.86734357,30232.866763009402,0.024320457796852647,0.11301859799713877,0.04005722460658083,0.11158798283261803,0.020028612303290415,0.10586552217453506,0.2875536480686695,0.04864091559370529,0.09871244635193133,0.0357653791130186,0.05007153075822604,0.010014306151645207,0.027181688125894134,0.011444921316165951,46.93047598168181,11.395957322420347,13.319297830178854,14.29180551495664,14.75491766539998,16.03781350482315,57.112150443340155,7.212121212121212,0.8182360529899597,0.8003022209290536,5.681672025723473,5.0,2.9592546698644484,18.848484848484848,19.0,7.11004927793183,1.6639871382636655,1.0,0.9324218301219421,622,364,0.5852090032154341,3617,33,True,250.0,0.8783977110157367,5.174535050071531,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007120816520294327,0.0,0.0,0.017167381974248927,2.6592823891881334,0.6214988996808669,0.4649495673025367,0.05728367805486342,24,5,0.015736766809728183,89,,,
create,16.614667632301778,16430790.99683726,21849.456112815507,0.06648936170212766,0.10904255319148937,0.034574468085106384,0.09308510638297872,0.027925531914893616,0.11569148936170212,0.2553191489361702,0.03723404255319149,0.10106382978723404,0.02925531914893617,0.05319148936170213,0.007978723404255319,0.03324468085106383,0.017287234042553192,36.116506024096395,14.113089500860585,15.532846611407376,17.437521514629946,18.006179001721172,17.38168674698795,63.322719449225474,9.392857142857142,0.8107575531359072,0.8045043968237363,5.855421686746988,6.0,3.0934541466005356,23.714285714285715,21.5,10.274299221348183,1.733433734939759,1.0,0.9862135291745971,664,395,0.5948795180722891,3987,28,True,253.0,0.8763297872340425,5.30186170212766,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071505958829902495,0.0,0.0,0.0398936170212766,2.7632653898652286,0.4982483015797113,0.4638322647213294,0.054046060431434645,23,4,0.018617021276595744,89,,,
explain,20.837880035722563,1121440700.9072552,1212368.3253051408,0.11891891891891893,0.12864864864864864,0.03027027027027027,0.05945945945945946,0.01945945945945946,0.12,0.2172972972972973,0.036756756756756756,0.11243243243243244,0.03135135135135135,0.05621621621621622,0.012972972972972972,0.03783783783783784,0.018378378378378378,54.27920147420147,11.153882063882069,12.979194937119654,14.205405405405408,14.21938574938575,13.62702702702703,53.81818181818181,7.0,0.8152300483650632,0.811852753162384,5.233415233415234,5.0,2.7739688315111732,22.0,21.0,5.840214731335493,1.5393120393120394,1.0,0.8221757665387348,814,345,0.4238329238329238,4377,37,True,348.0,0.8789189189189189,4.731891891891892,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722728153458632,0.0695601627591552,0.04359620228637861,0.03487696182910289,0.022476264289866304,0.022476264289866304,0.010463088548730867,0.0313892656461926,0.013563262933540012,0.002162162162162162,2.849173763149025,0.5510687568220974,0.4593153229435223,0.06393965041103675,22,2,,89,,,
human,22.119538334210354,4040112334.9369173,5337004.405464884,0.07397622192866579,0.11756935270805813,0.04227212681638045,0.07001321003963012,0.031704095112285335,0.09114927344782034,0.22457067371202113,0.046235138705416116,0.11360634081902246,0.02509907529722589,0.095112285336856,0.022457067371202115,0.026420079260237782,0.019815059445178335,65.16789122137405,9.981153217011997,11.135684009426242,12.715921483097055,13.19082551799346,11.553648854961832,49.65239912758997,6.142857142857143,0.7410749193556883,0.7081827035603615,4.867175572519084,4.0,2.4592695107340714,23.392857142857142,21.5,12.644420807258054,1.3938931297709924,1.0,0.7037257148268244,655,323,0.49312977099236643,3302,28,True,313.0,0.8678996036988111,4.361955085865257,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016336633663366337,0.016336633663366337,0.016336633663366337,0.0,0.0,0.0,0.010396039603960397,0.011138613861386138,0.0,0.0,3.0152752400455793,1.1849127483941981,0.42364424087119235,0.13879163378004905,29,10,,62,,,
continue,14.11672971969682,1351505.5073712633,2322.1744112908304,0.0429553264604811,0.11168384879725086,0.044673539518900345,0.11683848797250859,0.03608247422680412,0.10481099656357389,0.2508591065292096,0.037800687285223365,0.08419243986254296,0.02577319587628866,0.06872852233676977,0.006872852233676976,0.03264604810996564,0.024054982817869417,37.2885682158921,13.696553389971683,15.159528703192944,16.894352823588207,16.923630684657667,16.610038314176247,63.69182075628852,9.304347826086957,0.8666403889656067,0.8726405472982497,5.733716475095785,5.0,3.045625777961525,22.695652173913043,21.0,6.609839717906049,1.7318007662835249,1.0,0.99851624337077,522,300,0.5747126436781609,3061,23,True,225.0,0.8951890034364262,5.259450171821306,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05841055883178883,0.03201347935973041,0.0,0.0,0.0,0.0,0.005897219882055603,0.009267059814658803,0.0,0.012027491408934709,2.8324661547490897,0.49753288178819827,0.4545598875973362,0.04815107253911519,18,5,0.012027491408934709,62,,,
create,15.492188207405853,5347759.293016793,7899.201319079458,0.06794682422451995,0.11964549483013294,0.03988183161004431,0.11816838995568685,0.0310192023633678,0.10782865583456426,0.22156573116691286,0.03692762186115214,0.09896602658788774,0.023633677991137372,0.060561299852289516,0.005908419497784343,0.0413589364844904,0.008862629246676515,43.09587263239277,12.952604690117251,14.772240535888997,16.420796289137996,16.04649787398531,15.364154103852595,58.97493879654684,8.26923076923077,0.8192782235145569,0.8219243139028549,5.519262981574539,5.0,2.9248053882235303,22.96153846153846,23.0,7.408315334451859,1.659966499162479,1.0,0.931464867586379,597,332,0.5561139028475712,3388,26,True,243.0,0.8759231905465288,5.004431314623338,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01616978271854472,0.0,0.0,0.0,0.0,0.0,0.006821627084386054,0.0,0.0,0.01772525849335303,2.8845740899252403,0.7313123995572345,0.44669297931663493,0.06097101923673953,17,3,0.01772525849335303,62,,,
explain,20.933303596062743,1233724643.4295948,1481061.9969142794,0.04801920768307323,0.11764705882352941,0.04321728691476591,0.10084033613445378,0.03241296518607443,0.09603841536614646,0.26410564225690275,0.04081632653061224,0.08283313325330131,0.024009603841536616,0.07803121248499399,0.01800720288115246,0.027611044417767107,0.026410564225690276,53.379631016042794,11.123199388846448,12.340626583579944,13.414881588999236,14.342131398013748,14.133048128342242,56.26447669977081,7.457142857142857,0.8448547528070562,0.8546694210081389,5.32620320855615,5.0,2.6679937026179346,21.37142857142857,23.0,6.441320691046049,1.5574866310160427,1.0,0.8064977388452162,748,354,0.4732620320855615,4080,35,True,337.0,0.9015606242496998,4.8979591836734695,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867579908675799,0.0867579908675799,0.058115400581154004,0.058115400581154004,0.058115400581154004,0.03777501037775011,0.013075965130759652,0.008302200083022002,0.0,0.0,2.8578648942254152,0.5212985127153679,0.4480415714740649,0.0692428059497437,26,9,,62,,,
human,24.102520953044145,29348901444.88318,37918477.31897052,0.041343669250646,0.12661498708010335,0.05555555555555555,0.11757105943152454,0.03359173126614987,0.08010335917312661,0.20025839793281655,0.06201550387596899,0.11627906976744186,0.02454780361757106,0.0917312661498708,0.007751937984496124,0.029715762273901807,0.012919896640826873,54.70765486725665,11.436780592004883,12.966835967463105,14.425470450615402,14.163947207812022,12.776224188790557,51.99287966636151,6.689655172413793,0.8394491629941123,0.8565091733579282,5.075221238938053,5.0,2.6963221199723435,23.379310344827587,21.0,12.831571498089493,1.5176991150442478,1.0,0.7863957685214737,678,335,0.4941002949852507,3543,29,True,333.0,0.8785529715762274,4.577519379844961,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043235704323570434,0.043235704323570434,0.043235704323570434,0.043235704323570434,0.02510460251046025,0.02510460251046025,0.011157601115760111,0.011854951185495118,0.010460251046025104,0.0012919896640826874,2.786159009879748,0.7777960109811209,0.4281463484586308,0.10697325333806165,28,7,,76,,,
continue,14.289638116322493,1606611.910734945,2798.9754542420646,0.020905923344947737,0.1254355400696864,0.04355400696864112,0.1445993031358885,0.0156794425087108,0.09407665505226481,0.24738675958188153,0.041811846689895474,0.09059233449477352,0.033101045296167246,0.07317073170731707,0.010452961672473868,0.02613240418118467,0.01916376306620209,39.624874776386434,12.66279069767442,14.826019762188544,16.388073941562315,16.32406529516995,17.452945736434113,60.737626714370904,8.115384615384615,0.8343424010276794,0.8381497338414192,5.908914728682171,6.0,3.0818042486240635,19.846153846153847,20.0,8.378967752158735,1.7383720930232558,1.0,1.0016268090699036,516,268,0.5193798449612403,3112,26,True,217.0,0.8867595818815331,5.421602787456446,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050983651981158215,0.02770850651149903,0.02770850651149903,0.02770850651149903,0.02770850651149903,0.0,0.006650041562759767,0.0,0.0,0.013937282229965157,2.504295046338224,0.6661395984722105,0.44564725474438177,0.11122363048550889,22,4,0.013937282229965157,76,,,
create,15.884518378716402,7916964.172195004,11490.514038018875,0.02177068214804064,0.11030478955007257,0.0420899854862119,0.12191582002902758,0.03483309143686502,0.12336719883889695,0.24963715529753266,0.05224963715529753,0.08853410740203194,0.020319303338171262,0.062409288824383166,0.010159651669085631,0.018867924528301886,0.026124818577648767,34.187103658536614,13.94745354239257,15.903189008614273,17.891405342624854,17.911703832752615,18.25665040650406,66.19192799070848,9.714285714285714,0.8571235029785721,0.8589392075171838,6.021138211382114,6.0,3.042978109951759,21.964285714285715,20.0,6.394652581075305,1.7772357723577237,1.0,0.9478098852395119,615,347,0.5642276422764227,3788,28,True,242.0,0.8809869375907112,5.497822931785196,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031528444139821796,0.0,0.0,0.0,0.0,0.0,0.006854009595613434,0.0,0.0,0.01741654571843251,2.639138287747417,0.38618087449117283,0.4755805519419995,0.05555337390452289,20,8,0.01741654571843251,76,,,
explain,19.963013862492833,467548601.8625935,549410.8129995223,0.045828437132784956,0.1128084606345476,0.03525264394829612,0.14688601645123384,0.025851938895417155,0.11515863689776733,0.245593419506463,0.03055229142185664,0.08578143360752057,0.03407755581668625,0.0681551116333725,0.005875440658049354,0.0282021151586369,0.0199764982373678,39.48761638601954,12.881297580302817,14.35993618219727,15.74637045422386,16.51933741332956,17.253769633507854,60.9627847743031,8.324324324324325,0.8560121854146322,0.8634328331266131,5.865183246073299,6.0,2.908534533740341,20.64864864864865,21.0,6.759242785898017,1.7303664921465969,1.0,0.9212837456663697,764,351,0.4594240837696335,4582,37,True,317.0,0.9118683901292597,5.384253819036427,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045684328777382516,0.0344504774386819,0.01984647069837109,0.01984647069837109,0.0,0.0,0.031642014604006743,0.016476315296760906,0.016850777008050925,0.0,2.695079836546706,0.48589450810027446,0.47622146610883415,0.06565440305653225,27,4,,76,,,
human,21.83487441924479,3039243337.4990444,4250689.982516146,0.11048951048951049,0.11608391608391608,0.039160839160839164,0.06013986013986014,0.016783216783216783,0.06993006993006994,0.14965034965034965,0.06713286713286713,0.14405594405594405,0.032167832167832165,0.08951048951048951,0.04755244755244755,0.03776223776223776,0.01818181818181818,64.776547029703,10.49710396039604,11.618504940865996,13.598349834983498,13.579158415841583,10.972277227722767,47.69224422442244,5.666666666666667,0.6722996590416068,0.6839046027850021,4.752475247524752,4.0,2.5182080456027593,25.25,26.5,15.433324334050653,1.3762376237623761,1.0,0.7470710926426883,606,318,0.5247524752475248,2994,24,True,301.0,0.8167832167832167,4.187412587412587,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008112493239588967,0.0,0.0,0.004195804195804196,3.058034678386947,1.2229275046291286,0.37772949730987,0.12535226956790085,24,4,,77,0.0013986013986013986,,
continue,14.902000841878033,2963853.5123064774,4749.765244080893,0.07051282051282051,0.11217948717948718,0.027243589743589744,0.06570512820512821,0.020833333333333332,0.1201923076923077,0.20673076923076922,0.03685897435897436,0.10576923076923077,0.028846153846153848,0.08012820512820513,0.011217948717948718,0.06891025641025642,0.02403846153846154,58.111062801932405,10.232971014492755,12.457975602129121,13.395169082125603,13.989015700483087,14.208043478260866,51.966183574879224,6.444444444444445,0.7691402400915439,0.7686263453960419,5.34963768115942,5.0,2.721865278327114,20.444444444444443,20.0,5.724109721062781,1.5126811594202898,1.0,0.7938979599447608,552,299,0.5416666666666666,3030,27,True,256.0,0.8701923076923077,4.855769230769231,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01181434599156118,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,0.016877637130801686,0.0,0.02564102564102564,2.6629001290743926,0.35091860327847185,0.4530598610608292,0.0745687461112028,18,4,0.019230769230769232,77,0.0016025641025641025,,
create,16.415306571534494,13460991.895245576,19396.24192398498,0.043227665706051875,0.12103746397694524,0.05043227665706052,0.10806916426512968,0.020172910662824207,0.10806916426512968,0.2377521613832853,0.04610951008645533,0.09510086455331412,0.020172910662824207,0.06340057636887608,0.002881844380403458,0.0446685878962536,0.020172910662824207,34.84310907741778,14.342572347266884,15.503899672038209,17.41488993321791,18.231184763789265,17.54315112540193,64.43754637645313,9.692307692307692,0.8810875225067138,0.871561773121357,5.881028938906752,5.0,3.2195134894091217,23.923076923076923,24.5,6.764858727975585,1.7459807073954985,1.0,1.0158431086997377,622,325,0.522508038585209,3736,26,True,269.0,0.8847262247838616,5.38328530259366,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076282940360610264,0.0,0.0,0.018731988472622477,2.7538734100214266,0.4771236968674202,0.46469864657952037,0.058246977777962304,16,5,0.018731988472622477,77,,,
